OpCo,TC_Id,MicroserviceName,ApiName,Method,Description,Keywords,LoopCount,Service_Type,Start_Date,End_Date,port,Alternate_No,dob,email,fdn1,fdn2,fdn3,fdn4,fdn5,firstName_1,lastName_1,lastRecharge,mmn,MSISDN,smsBodys,newSimSerial,placeofBirth,reasonForSwap,bundleType_1,charge,Subcriber_Number,amount,currency_Code,subscriberType,Sim_Serial_Number,Voucher_Number,Card_Pin_No.,Currency_Type,loggedInNumber,emailId,mailBody,mailSubject,receiverID,senderID,backUrl,mpin,paymentMobile,paymentMode,redirectUrl,transactionType,transactionId,fromDate,n,toDate,companyRef,country,paymentAmount,redirectURL,serviceDescription,txRef,refTxnId,refTxnId,refTransactionId,transactionToken,transactionReference,,bestOffer,bundle,bundleType,bundleUnit,chargePID,countryCode,currencyCode,description,duration,durationUnit,extraBundle,newProductCode,nonChargePID,productCode,serviceType,type,smsCount,validity,valueReceived,planType,TONE_ID,query,auuid,password_1,dateOfBirth,documentId,givenNames,nationalId,surname,action,accessTokenValidity,additionalInformation,authorities,authorizedGrantTypes,autoapprove,clientSecret,refreshTokenValidity,resourceIds,scope,Authorization,webServerRedirectUri,emailBody,expireInMS,isEmail,isSMS,mobileNumber,otpLength,refTransaction,otp,otpId,accountNonExpired,accountNonLocked,active,alternateMsisdn,blocked,createdBy,createdOn,credentialsNonExpired,deviceId,emailVerified,enabled,firstName,gender,lastLogin,lastName,middleName,msisdnVerified,id,newUserName,password,passwordModified,role,username,field,value,currentPassword,newPassword,simSerial,simSerial_1_4,updatedBy,updatedOn,category,isBestOffer,lineType,path,API_Path,Endpoint,Content-Type,ASP-OPCO,ASP-Locale,Response_Code,Expected_Param,Changes ,TCType
NG,TC133,Email Notifications Service,Add-User,POST,To save user details with valid email address and invalid msisdn,Add_User;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,Test@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/add-user,172.24.6.215,application/json,NG,en-US,200,msisdn;opco;mail,,Positive
NG,TC134,Email Notifications Service,Add-User,POST,To save user details with valid email address and other opco msisdn,Add_User;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,706034040,,,,,,,,,,,,,,,,Test@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/add-user,172.24.6.215,application/json,NG,en-US,200,msisdn;opco;mail,,Positive
NG,TC135,Email Notifications Service,Add-User,POST,To save user details with valid email address and blank  msisdn,Add_User;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Test@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/add-user,172.24.6.215,application/json,NG,en-US,200,msisdn;opco;mail,,Positive
NG,TC136,Email Notifications Service,Add-User,POST,To save user details with invalid email address and valid msisdn,Add_User;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,8083729276,,,,,,,,,,,,,,,,Test@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/add-user,172.24.6.215,application/json,NG,en-US,200,msisdn;opco;mail,,Positive
NG,TC137,Email Notifications Service,Add-User,POST,To save user details with blank email address and invalid msisdn,Add_User;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/add-user,172.24.6.215,application/json,NG,en-US,200,msisdn;opco;mail,,Positive
NG,TC138,Email Notifications Service,Get_User,GET,Get user details with valid MSISDN,Get_User;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,8083729276,,,,,,,,,,,,,,,,,,,,support.ug@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/get-user,172.24.6.215,application/json,NG,en-US,200,msisdn;opco;mail,,Positive
NG,TC139,Email Notifications Service,Get_User,GET,Get user details with invalid MSISDN,Get_User;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,1234567890,,,,,,,,,,,,,,,,,,,,support.ug@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/get-user,172.24.6.215,application/json,NG,en-US,200,msisdn;opco;mail,,Positive
NG,TC140,Email Notifications Service,Get_User,GET,Get user details with other opco MSISDN,Get_User;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,823123323,,,,,,,,,,,,,,,,,,,,support.ug@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/get-user,172.24.6.215,application/json,NG,en-US,200,msisdn;opco;mail,,Positive
NG,TC141,Email Notifications Service,Get_User,GET,Get user details with blank MSISDN,Get_User;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,support.ug@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/get-user,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC142,Email Notifications Service,Send_Email_Notification,POST,Send Email Notification with Valid Details,Send_Email_Notification;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test body,test subject,test@airtel.com,support.ug@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/send-email-notification,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC143,Email Notifications Service,Send_Email_Notification,POST,Send Email Notification When any request field is empty or NULL,Send_Email_Notification;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test body,,test@airtel.com,support.ug@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/send-email-notification,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC144,Email Notifications Service,Send_Email_Notification,POST,Send Email Notification When email ID is not valid,Send_Email_Notification;Validate_Response;Result,1,,,,30007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,test body,test subject,,support.ug@airtel.com,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/email/v1/send-email-notification,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC145,Payment gateway services,Hash,POST,Get Hash with valid mandatory post request,Hash;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.airtel.com,,,,,,,,,,,NG,500,,,qaz12qaz34zx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/generate/hash,172.24.6.215,application/json,NG,en-US,200,product_id;pay_item_id;gateway_url;hash;currency_code;amount,,Positive
NG,TC146,Payment gateway services,Hash,POST,Get Hash with invalid mandatory post request,Hash;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,www.airtel.com,,,,,,,,,,,KG,-500,,,1234567890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/generate/hash,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC147,Payment gateway services,Hash,POST,Get Hash with amount in word  on post request,Hash;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.airtel.com,,,,,,,,,,,NG,five hundered,,,qaz12qaz34zx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/generate/hash,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC148,Payment gateway services,Hash,POST,Get Hash with blank mandatory post request,Hash;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/generate/hash,172.24.6.215,application/json,NG,en-US,400,status;error;message,,Negative
NG,TC149,Payment gateway services,Get_Transacation_Tx_Status,GET,Get Transacation with valid amount and transactionReference,Tx_Status;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971cb397-c337-4fa5-a90b-4dfc3afddfb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/tx/status,172.24.6.215,application/json,NG,en-US,200,status;message;txStatusCode,,Positive
NG,TC150,Payment gateway services,Get_Transacation_Tx_Status,GET,Get Transacation with word amount and transactionReference,Tx_Status;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,five hundread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971cb397-c337-4fa5-a90b-4dfc3afddfb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/tx/status,172.24.6.215,application/json,NG,en-US,500,error;message,,Negative
NG,TC151,Payment gateway services,Get_Transacation_Tx_Status,GET,Get Transacation with blank amount and transactionReference,Tx_Status;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,971cb397-c337-4fa5-a90b-4dfc3afddfb3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/tx/status,172.24.6.215,application/json,NG,en-US,500,error;message,,Negative
NG,TC152,Payment gateway services,Get_Transacation_Tx_Status,GET,Get Transacation with valid amount and invalid transactionReference,Tx_Status;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/tx/status,172.24.6.215,application/json,NG,en-US,200,status;message;txStatusCode,,Positive
NG,TC153,Payment gateway services,Get_Transacation_Tx_Status,GET,Get Transacation with word amount and invalid transactionReference,Tx_Status;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,five hundread,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbcjhsbdcjhabsdj1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/tx/status,172.24.6.215,application/json,NG,en-US,500,error;message,,Negative
NG,TC154,Payment gateway services,Get_Transacation_Tx_Status,GET,Get Transacation with blank amount and blank transactionReference,Tx_Status;Validate_Response;Result,1,,,,30010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,dbcjhsbdcjhabsdj1343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/payment-services/v1/tx/status,172.24.6.215,application/json,NG,en-US,500,error;message,,Negative
NG,TC155,Product Catalog,Add ,POST,Add new to db with valid mandatory post request,Add;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,1,Voice,GB,,234,NGN,Voice and Data Combo,,,,1492,,*154*1*2000#,mobile,,,30,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/add,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC156,Product Catalog,Add ,POST,Add new to db with invalid mandatory post request,Add;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,Data,KB,,594,,Voice and Data Combo,,,,1866,,*1542000#,mobile,,,0,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/add,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC157,Product Catalog,Add ,POST,Add new to db with blank best offer on mandatory post request,Add;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,Voice,GB,,234,,Voice and Data Combo,,,,1492,,*154*1*2000#,mobile,,,30,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/add,172.24.6.215,application/json,NG,en-US,400,httpStatus;status;error;message;details;txnId,,Negative
NG,TC158,Product Catalog,Add ,POST,Add new to db with blank mandatory post request,Add;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/add,172.24.6.215,application/json,NG,en-US,400,httpStatus;status;error;message;details;txnId,,Negative
NG,TC159,Product Catalog,Add_Bundles,POST,Returns dump status with valid Mandatory  post request,Add_Bundles;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TRUE,1,Voice,GB,,234,,Voice and Data Combo,,,,1492,,*154*1*2000#,mobile,,,30,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/add-bundles,172.24.6.215,application/json,NG,en-US,200,status,,Positive
NG,TC160,Product Catalog,Add_Bundles,POST,Returns dump status with invalid Mandatory  post request,Add_Bundles;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,-1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,0,Voice,KB,,594,,Voice and Data Combo,,,,1492,,*1542000#,mobile1,,,-30,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/add-bundles,172.24.6.215,application/json,NG,en-US,200,status,,Positive
NG,TC161,Product Catalog,Add_Bundles,POST,Returns dump status with blank Mandatory  post request,Add_Bundles;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/bundle-types,172.24.6.215,application/json,NG,en-US,400,httpStatus;status;error;message;details;txnId,,Negative
NG,TC162,Product Catalog,Bundle_Types,GET,Get bundle type with valid ASP-OPCO,Bundle_Types;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/bundle-types,172.24.6.215,application/json,NG,en-US,200,Bundle list not yet provided by opco. We appriciate your patience,,Positive
NG,TC163,Product Catalog,Bundle_Types,GET,Get bundle type with invalid ASP-OPCO,Bundle_Types;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/bundle-types,172.24.6.215,application/json,KG,en-US,200,Bundle list not yet provided by opco. We appriciate your patience,,Positive
NG,TC164,Product Catalog,Delete_Bundle,DELETE,Delete bundle type with valid id,Delete;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/delete,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC165,Product Catalog,Delete_Bundle,DELETE,Delete bundle type with invalid id,Delete;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/delete,172.24.6.215,application/json,NG,en-US,502,httpStatus;status;error;message;details;txnId,,Negative
NG,TC166,Product Catalog,Delete_Bundle,DELETE,Delete bundle type with blank,Delete;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/delete,172.24.6.215,application/json,NG,en-US,400,httpStatus;status;error;message;details;txnId,,Negative
NG,TC167,Product Catalog,Get_All ,GET,Retrieve bundle with valid country code ,Get_All;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-all,172.24.6.215,application/json,NG,en-US,200,id;productCode;bundle;amount;description;validity;countryCode;createdOn;createdBy;updatedOn;updatedBy;active;deleted;bundleType;duration;durationUnit;bundleUnit;currencyCode;extraBundle;serviceType;bestOffer;smsCount;valueReceived;chargePID;nonChargePID,,Positive
NG,TC168,Product Catalog,Get_All ,GET,Retrieve bundle with invalid country code ,Get_All;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-all,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC169,Product Catalog,Get_All ,GET,Retrieve bundle with blank country code ,Get_All;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-all,172.24.6.215,application/json,NG,en-US,400,,,Negative
NG,TC170,Product Catalog,Get_Best_Offers,GET,Retrieve best offer with valid country code,Get_Best_Offers;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-best-offers,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC171,Product Catalog,Get_Best_Offers,GET,Retrieve best offer with invalid country code,Get_Best_Offers;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-best-offers,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC172,Product Catalog,Get_Best_Offers,GET,Retrieve best offer with blank country code,Get_Best_Offers;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-best-offers,172.24.6.215,application/json,NG,en-US,400,,,Negative
NG,TC173,Product Catalog,Get_Bundle_For_Product_Code,GET,Get bundle data with valid product code,Get_bundle_for_product_code;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*789*201#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-product-code,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC174,Product Catalog,Get_Bundle_For_Product_Code,GET,Get bundle data with invalid product code,Get_bundle_for_product_code;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893*3231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-product-code,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC175,Product Catalog,Get_Bundle_For_Product_Code,GET,Get bundle data with blank product code,Get_bundle_for_product_code;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-product-code,172.24.6.215,application/json,NG,en-US,400,httpStatus;status;error;message;details;txnId,,Negative
NG,TC176,Product Catalog,Get_Bundle_For_Product_Code,GET,Get bundle data with valid country code and service type,Get_bundle_for_service_type;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-service-type,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC177,Product Catalog,Get_Bundle_For_Product_Code,GET,Get bundle data with invalid country code and service type,Get_bundle_for_service_type;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-service-type,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC178,Product Catalog,Get_Bundle_For_Product_Code,GET,Get bundle data with blank country code and service type,Get_bundle_for_service_type;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mobile,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-service-type,172.24.6.215,application/json,NG,en-US,400,,,Negative
NG,TC179,Product Catalog,Get_Bundle_For_Product_Code,GET,Get bundle data with blank country code and service type,Get_bundle_for_type;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,,,,,,,,,,PREPAID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-service-type,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
NG,TC180,Product Catalog,Get_Bundle_For_Product_Code,GET,Get bundle data with invalid country code and  type,Get_bundle_for_type;Validate_Response;Result,1,,,,30006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,,,,,,,,,,,,,,PREPAID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,/api/bundle-service/v1/get-bundle-for-service-type,172.24.6.215,application/json,NG,en-US,200,status;message,,Positive
